,MED2
12289,b'-9'
12290,b'-9'
12291,b'08169'
12292,b'-9'
12293,b'99123'
12294,b'03319'
12295,b'-9'
12296,b'-9'
12297,b'03319'
12298,b'-9'
12299,b'92141'
12300,b'93203'
12301,b'95023'
12302,b'15395'
12303,b'06920'
12304,b'91069'
12305,b'89020'
12306,b'-9'
12307,b'02250'
12308,b'-9'
12309,b'-9'
12310,b'32905'
12311,b'-9'
12312,b'-9'
12313,b'-9'
12314,b'93214'
12315,b'-9'
12316,b'03905'
12317,b'03430'
12318,b'15395'
12319,b'-9'
12320,b'-9'
12321,b'93220'
12322,b'28495'
12323,b'02042'
12324,b'-9'
12325,b'01630'
12326,b'19675'
12327,b'92141'
12328,b'99123'
12329,b'-9'
12330,b'32930'
12331,b'00002'
12332,b'93090'
12333,b'24890'
12334,b'95023'
12335,b'28495'
12336,b'09850'
12337,b'12149'
12338,b'07001'
12339,b'-9'
12340,b'92141'
12341,b'00002'
12342,b'95023'
12343,b'-9'
12344,b'93220'
12345,b'-9'
12346,b'-9'
12347,b'91000'
12348,b'07337'
12349,b'02042'
12350,b'28495'
12351,b'19675'
12352,b'-9'
12353,b'15545'
12354,b'31005'
12355,b'-9'
12356,b'92141'
12357,b'61160'
12358,b'06839'
12359,b'99128'
12360,b'96041'
12361,b'-9'
12362,b'93036'
12363,b'-9'
12364,b'-9'
12365,b'24890'
12366,b'09850'
12367,b'11665'
12368,b'15395'
12369,b'93220'
12370,b'-9'
12371,b'-9'
12372,b'92141'
12373,b'97047'
12374,b'-9'
12375,b'-9'
12376,b'-9'
12377,b'-9'
12378,b'07337'
12379,b'-9'
12380,b'28495'
12381,b'09850'
12382,b'-9'
12383,b'04178'
12384,b'-9'
12385,b'-9'
12386,b'-9'
12387,b'93214'
12388,b'92105'
12389,b'15395'
12390,b'19208'
12391,b'15395'
12392,b'-9'
12393,b'28495'
12394,b'92141'
12395,b'09600'
12396,b'-9'
12397,b'00002'
12398,b'93237'
12399,b'-9'
12400,b'24890'
12401,b'95050'
12402,b'-9'
12403,b'-9'
12404,b'30880'
12405,b'93257'
12406,b'14930'
12407,b'99133'
12408,b'-9'
12409,b'-9'
12410,b'25365'
12411,b'97159'
12412,b'94099'
12413,b'95050'
12414,b'97142'
12415,b'23215'
12416,b'00280'
12417,b'-9'
12418,b'92116'
12419,b'-9'
12420,b'-9'
12421,b'93214'
12422,b'15545'
12423,b'19070'
12424,b'12635'
12425,b'04000'
12426,b'95133'
12427,b'-9'
12428,b'-9'
12429,b'-9'
12430,b'-9'
12431,b'95005'
12432,b'60115'
12433,b'-9'
12434,b'60595'
12435,b'19070'
12436,b'18555'
12437,b'-9'
12438,b'03048'
12439,b'-9'
12440,b'-9'
12441,b'-9'
12442,b'-9'
12443,b'-9'
12444,b'92105'
12445,b'92161'
12446,b'-9'
12447,b'93257'
12448,b'96041'
12449,b'89014'
12450,b'26785'
12451,b'-9'
12452,b'95005'
12453,b'-9'
12454,b'33843'
12455,b'20290'
12456,b'92116'
12457,b'96041'
12458,b'89020'
12459,b'11665'
12460,b'18640'
12461,b'99133'
12462,b'-9'
12463,b'14240'
12464,b'06985'
12465,b'-9'
12466,b'-9'
12467,b'-9'
12468,b'-9'
12469,b'92116'
12470,b'99133'
12471,b'91096'
12472,b'-9'
12473,b'89020'
12474,b'-9'
12475,b'-9'
12476,b'-9'
12477,b'93214'
12478,b'06236'
12479,b'-9'
12480,b'-9'
12481,b'92105'
12482,b'04000'
12483,b'-9'
12484,b'93090'
12485,b'-9'
12486,b'-9'
12487,b'91081'
12488,b'-9'
12489,b'20285'
12490,b'96041'
12491,b'97163'
12492,b'-9'
12493,b'-9'
12494,b'-9'
12495,b'92105'
12496,b'00042'
12497,b'-9'
12498,b'09600'
12499,b'61160'
12500,b'28800'
12501,b'06985'
12502,b'01002'
12503,b'-9'
12504,b'92161'
12505,b'-9'
12506,b'03430'
12507,b'-9'
12508,b'-9'
12509,b'41780'
12510,b'33588'
12511,b'21280'
12512,b'26255'
12513,b'19650'
12514,b'14770'
12515,b'20290'
12516,b'92141'
12517,b'32905'
12518,b'03905'
12519,b'-9'
12520,b'-9'
12521,b'03905'
12522,b'-9'
12523,b'20290'
12524,b'-9'
12525,b'92161'
12526,b'97045'
12527,b'92161'
12528,b'-9'
12529,b'09600'
12530,b'-9'
12531,b'95149'
12532,b'93179'
12533,b'-9'
12534,b'24890'
12535,b'19650'
12536,b'92161'
12537,b'33588'
12538,b'-9'
12539,b'-9'
12540,b'92105'
12541,b'-9'
12542,b'-9'
12543,b'-9'
12544,b'-9'
12545,b'-9'
12546,b'06839'
12547,b'-9'
12548,b'-9'
12549,b'-9'
12550,b'-9'
12551,b'61295'
12552,b'-9'
12553,b'-9'
12554,b'-9'
12555,b'-9'
12556,b'-9'
12557,b'09175'
12558,b'26785'
12559,b'03905'
12560,b'10355'
12561,b'-9'
12562,b'95149'
12563,b'92105'
12564,b'-9'
12565,b'19650'
12566,b'92105'
12567,b'19650'
12568,b'92105'
12569,b'03438'
12570,b'-9'
12571,b'-9'
12572,b'19650'
12573,b'20290'
12574,b'-9'
12575,b'20290'
12576,b'-9'
12577,b'92105'
12578,b'12585'
12579,b'09600'
12580,b'32905'
12581,b'-9'
12582,b'-9'
12583,b'92105'
12584,b'30395'
12585,b'-9'
12586,b'17885'
12587,b'07275'
12588,b'-9'
12589,b'09662'
12590,b'93215'
12591,b'00042'
12592,b'19650'
12593,b'-9'
12594,b'93352'
12595,b'93187'
12596,b'15005'
12597,b'-9'
12598,b'-9'
12599,b'95177'
12600,b'-9'
12601,b'-9'
12602,b'-9'
12603,b'-9'
12604,b'15005'
12605,b'14014'
12606,b'12034'
12607,b'-9'
12608,b'-9'
12609,b'99999'
12610,b'92164'
12611,b'-9'
12612,b'10192'
12613,b'-9'
12614,b'01530'
12615,b'09075'
12616,b'25365'
12617,b'-9'
12618,b'-9'
12619,b'-9'
12620,b'09455'
12621,b'99133'
12622,b'-9'
12623,b'23715'
12624,b'-9'
12625,b'07412'
12626,b'91069'
12627,b'-9'
12628,b'06162'
12629,b'15395'
12630,b'-9'
12631,b'-9'
12632,b'28495'
12633,b'-9'
12634,b'28495'
12635,b'17880'
12636,b'15005'
12637,b'08066'
12638,b'-9'
12639,b'-9'
12640,b'10231'
12641,b'-9'
12642,b'-9'
12643,b'-9'
12644,b'23221'
12645,b'92105'
12646,b'-9'
12647,b'28495'
12648,b'99133'
12649,b'19650'
12650,b'92111'
12651,b'-9'
12652,b'99133'
12653,b'01030'
12654,b'-9'
12655,b'03273'
12656,b'-9'
12657,b'-9'
12658,b'-9'
12659,b'-9'
12660,b'-9'
12661,b'32905'
12662,b'92105'
12663,b'02119'
12664,b'06162'
12665,b'99133'
12666,b'-9'
12667,b'-9'
12668,b'92141'
12669,b'99999'
12670,b'-9'
12671,b'-9'
12672,b'92105'
12673,b'11540'
12674,b'-9'
12675,b'23755'
12676,b'28495'
12677,b'-9'
12678,b'-9'
12679,b'92105'
12680,b'32905'
12681,b'13118'
12682,b'01021'
12683,b'92105'
12684,b'92105'
12685,b'-9'
12686,b'91062'
12687,b'19650'
12688,b'18215'
12689,b'32905'
12690,b'92105'
12691,b'28495'
12692,b'92105'
12693,b'-9'
12694,b'-9'
12695,b'01865'
12696,b'-9'
12697,b'31455'
12698,b'-9'
12699,b'-9'
12700,b'09455'
12701,b'16475'
12702,b'24890'
12703,b'28495'
12704,b'28495'
12705,b'-9'
12706,b'-9'
12707,b'96041'
12708,b'92105'
12709,b'96028'
12710,b'06920'
12711,b'99033'
12712,b'-9'
12713,b'-9'
12714,b'92105'
12715,b'92141'
12716,b'-9'
12717,b'26785'
12718,b'08202'
12719,b'92105'
12720,b'02805'
12721,b'09175'
12722,b'12149'
12723,b'06985'
12724,b'03430'
12725,b'05895'
12726,b'-9'
12727,b'-9'
12728,b'32905'
12729,b'15395'
12730,b'-9'
12731,b'-9'
12732,b'61160'
12733,b'11665'
12734,b'15395'
12735,b'15395'
12736,b'-9'
12737,b'15395'
12738,b'-9'
12739,b'03905'
12740,b'91099'
12741,b'12007'
12742,b'40540'
12743,b'-9'
12744,b'35060'
12745,b'03905'
12746,b'-9'
12747,b'-9'
12748,b'99133'
12749,b'02047'
12750,b'15395'
12751,b'-9'
12752,b'-9'
12753,b'99126'
12754,b'-9'
12755,b'-9'
12756,b'-9'
12757,b'-9'
12758,b'-9'
12759,b'-9'
12760,b'20095'
12761,b'-9'
12762,b'-9'
12763,b'-9'
12764,b'16975'
12765,b'-9'
12766,b'15395'
12767,b'-9'
12768,b'-9'
12769,b'-9'
12770,b'-9'
12771,b'-9'
12772,b'-9'
12773,b'-9'
12774,b'06335'
12775,b'32905'
12776,b'-9'
12777,b'-9'
12778,b'-9'
12779,b'42800'
12780,b'-9'
12781,b'-9'
12782,b'32905'
12783,b'-9'
12784,b'92105'
12785,b'-9'
12786,b'15395'
12787,b'-9'
12788,b'-9'
12789,b'-9'
12790,b'32905'
12791,b'32905'
12792,b'-9'
12793,b'01055'
12794,b'-9'
12795,b'-9'
12796,b'-9'
12797,b'-9'
12798,b'-9'
12799,b'-9'
12800,b'-9'
12801,b'-9'
12802,b'-9'
12803,b'-9'
12804,b'24890'
12805,b'-9'
12806,b'-9'
12807,b'-9'
12808,b'-9'
12809,b'-9'
12810,b'-9'
12811,b'-9'
12812,b'-9'
12813,b'-9'
12814,b'-9'
12815,b'17485'
12816,b'-9'
12817,b'-9'
12818,b'-9'
12819,b'-9'
12820,b'-9'
12821,b'-9'
12822,b'-9'
12823,b'-9'
12824,b'93214'
12825,b'91084'
12826,b'-9'
12827,b'92105'
12828,b'-9'
12829,b'-9'
12830,b'06125'
12831,b'-9'
12832,b'-9'
12833,b'08585'
12834,b'12046'
12835,b'-9'
12836,b'-9'
12837,b'93396'
12838,b'-9'
12839,b'00260'
12840,b'03905'
12841,b'15395'
12842,b'15395'
12843,b'17165'
12844,b'32905'
12845,b'00042'
12846,b'15395'
12847,b'60115'
12848,b'61140'
12849,b'89020'
12850,b'12081'
12851,b'17485'
12852,b'-9'
12853,b'01003'
12854,b'-9'
12855,b'-9'
12856,b'-9'
12857,b'92161'
12858,b'92161'
12859,b'92105'
12860,b'15395'
12861,b'31005'
12862,b'02042'
12863,b'17485'
12864,b'95050'
12865,b'-9'
12866,b'91000'
12867,b'60115'
12868,b'-9'
12869,b'-9'
12870,b'17485'
12871,b'-9'
12872,b'20285'
12873,b'15395'
12874,b'31005'
12875,b'92161'
12876,b'30880'
12877,b'23230'
12878,b'32905'
12879,b'02250'
12880,b'02982'
12881,b'-9'
12882,b'16475'
12883,b'00042'
12884,b'92161'
12885,b'02250'
12886,b'15395'
12887,b'92105'
12888,b'93036'
12889,b'15395'
12890,b'32905'
12891,b'-9'
12892,b'-9'
12893,b'33580'
12894,b'32905'
12895,b'-9'
12896,b'-9'
12897,b'15395'
12898,b'00042'
12899,b'92161'
12900,b'98036'
12901,b'-9'
12902,b'99080'
12903,b'96041'
12904,b'32905'
12905,b'-9'
12906,b'-9'
12907,b'-9'
12908,b'19675'
12909,b'98036'
12910,b'61295'
12911,b'15395'
12912,b'97047'
12913,b'32905'
12914,b'-9'
12915,b'-9'
12916,b'24890'
12917,b'06839'
12918,b'92105'
12919,b'23228'
12920,b'-9'
12921,b'32855'
12922,b'24890'
12923,b'-9'
12924,b'-9'
12925,b'-9'
12926,b'92105'
12927,b'20285'
12928,b'-9'
12929,b'01017'
12930,b'99008'
12931,b'92161'
12932,b'15395'
12933,b'04000'
12934,b'23755'
12935,b'21145'
12936,b'-9'
12937,b'61160'
12938,b'-9'
12939,b'-9'
12940,b'24890'
12941,b'-9'
12942,b'04000'
12943,b'17485'
12944,b'-9'
12945,b'02042'
12946,b'-9'
12947,b'-9'
12948,b'12635'
12949,b'-9'
12950,b'-9'
12951,b'91043'
12952,b'-9'
12953,b'12635'
12954,b'15395'
12955,b'32905'
12956,b'15395'
12957,b'32905'
12958,b'-9'
12959,b'-9'
12960,b'-9'
12961,b'-9'
12962,b'31005'
12963,b'-9'
12964,b'07180'
12965,b'24885'
12966,b'05415'
12967,b'-9'
12968,b'-9'
12969,b'-9'
12970,b'-9'
12971,b'96007'
12972,b'-9'
12973,b'-9'
12974,b'91099'
12975,b'-9'
12976,b'01530'
12977,b'02037'
12978,b'97002'
12979,b'-9'
12980,b'09455'
12981,b'96007'
12982,b'15395'
12983,b'-9'
12984,b'-9'
12985,b'96041'
12986,b'-9'
12987,b'09722'
12988,b'98008'
12989,b'02805'
12990,b'89020'
12991,b'-9'
12992,b'-9'
12993,b'98093'
12994,b'-9'
12995,b'-9'
12996,b'-9'
12997,b'-9'
12998,b'15395'
12999,b'-9'
13000,b'-9'
13001,b'98093'
13002,b'-9'
13003,b'97157'
13004,b'13118'
13005,b'95050'
13006,b'-9'
13007,b'92164'
13008,b'93214'
13009,b'95050'
13010,b'42800'
13011,b'-9'
13012,b'16475'
13013,b'-9'
13014,b'98036'
13015,b'-9'
13016,b'-9'
13017,b'15395'
13018,b'04120'
13019,b'-9'
13020,b'-9'
13021,b'-9'
13022,b'92161'
13023,b'-9'
13024,b'-9'
13025,b'-9'
13026,b'01630'
13027,b'-9'
13028,b'-9'
13029,b'00260'
13030,b'-9'
13031,b'-9'
13032,b'-9'
13033,b'-9'
13034,b'92105'
13035,b'33555'
13036,b'41780'
13037,b'-9'
13038,b'-9'
13039,b'-9'
13040,b'17825'
13041,b'-9'
13042,b'-9'
13043,b'99080'
13044,b'92161'
13045,b'09600'
13046,b'15005'
13047,b'17485'
13048,b'-9'
13049,b'-9'
13050,b'-9'
13051,b'-9'
13052,b'92161'
13053,b'-9'
13054,b'16475'
13055,b'22315'
13056,b'-9'
13057,b'31025'
13058,b'-9'
13059,b'07616'
13060,b'41780'
13061,b'12635'
13062,b'-9'
13063,b'92164'
13064,b'-9'
13065,b'-9'
13066,b'-9'
13067,b'-9'
13068,b'92164'
13069,b'-9'
13070,b'20290'
13071,b'15600'
13072,b'-9'
13073,b'27368'
13074,b'19175'
13075,b'60115'
13076,b'-9'
13077,b'-9'
13078,b'60115'
13079,b'-9'
13080,b'28015'
13081,b'91003'
13082,b'15395'
13083,b'-9'
13084,b'-9'
13085,b'93396'
13086,b'-9'
13087,b'-9'
13088,b'92141'
13089,b'89020'
13090,b'96038'
13091,b'-9'
13092,b'-9'
13093,b'-9'
13094,b'-9'
13095,b'-9'
13096,b'-9'
13097,b'20285'
13098,b'19218'
13099,b'06985'
13100,b'24885'
13101,b'16975'
13102,b'13838'
13103,b'06905'
13104,b'-9'
13105,b'93090'
13106,b'89066'
13107,b'16475'
13108,b'03438'
13109,b'-9'
13110,b'92164'
13111,b'-9'
13112,b'-9'
13113,b'-9'
13114,b'99080'
13115,b'02805'
13116,b'-9'
13117,b'06985'
13118,b'94081'
13119,b'-9'
13120,b'92126'
13121,b'-9'
13122,b'24890'
13123,b'24890'
13124,b'41780'
13125,b'-9'
13126,b'18640'
13127,b'91079'
13128,b'24890'
13129,b'-9'
13130,b'-9'
13131,b'-9'
13132,b'-9'
13133,b'14965'
13134,b'06985'
13135,b'10087'
13136,b'19218'
13137,b'19070'
13138,b'23228'
13139,b'-9'
13140,b'-9'
13141,b'-9'
13142,b'01017'
13143,b'24890'
13144,b'96038'
13145,b'-9'
13146,b'91015'
13147,b'08228'
13148,b'-9'
13149,b'-9'
13150,b'15395'
13151,b'-9'
13152,b'92126'
13153,b'24653'
13154,b'92161'
13155,b'95050'
13156,b'18640'
13157,b'02128'
13158,b'-9'
13159,b'93132'
13160,b'96022'
13161,b'93352'
13162,b'99133'
13163,b'-9'
13164,b'23755'
13165,b'-9'
13166,b'08202'
13167,b'-9'
13168,b'-9'
13169,b'-9'
13170,b'12585'
13171,b'-9'
13172,b'-9'
13173,b'60800'
13174,b'-9'
13175,b'14770'
13176,b'-9'
13177,b'42800'
13178,b'-9'
13179,b'-9'
13180,b'03905'
13181,b'08222'
13182,b'27368'
13183,b'99133'
13184,b'12635'
13185,b'-9'
13186,b'15395'
13187,b'92141'
13188,b'-9'
13189,b'15395'
13190,b'-9'
13191,b'-9'
13192,b'24975'
13193,b'28495'
13194,b'-9'
13195,b'23755'
13196,b'26785'
13197,b'-9'
13198,b'-9'
13199,b'-9'
13200,b'-9'
13201,b'-9'
13202,b'-9'
13203,b'-9'
13204,b'92105'
13205,b'-9'
13206,b'04000'
13207,b'-9'
13208,b'-9'
13209,b'-9'
13210,b'93220'
13211,b'-9'
13212,b'-9'
13213,b'-9'
13214,b'-9'
13215,b'-9'
13216,b'-9'
13217,b'93090'
13218,b'-9'
13219,b'92105'
13220,b'-9'
13221,b'-9'
13222,b'-9'
13223,b'28495'
13224,b'60800'
13225,b'-9'
13226,b'19650'
13227,b'19208'
13228,b'-9'
13229,b'-9'
13230,b'-9'
13231,b'28495'
13232,b'92105'
13233,b'-9'
13234,b'28495'
13235,b'14770'
13236,b'99123'
13237,b'00325'
13238,b'03905'
13239,b'-9'
13240,b'98036'
13241,b'09600'
13242,b'06125'
13243,b'-9'
13244,b'-9'
13245,b'04000'
13246,b'-9'
13247,b'-9'
13248,b'-9'
13249,b'12635'
13250,b'10526'
13251,b'12046'
13252,b'-9'
13253,b'-9'
13254,b'07412'
13255,b'42800'
13256,b'-9'
13257,b'-9'
13258,b'92111'
13259,b'-9'
13260,b'-9'
13261,b'-9'
13262,b'00169'
13263,b'-9'
13264,b'-9'
13265,b'60800'
13266,b'96045'
13267,b'-9'
13268,b'-9'
13269,b'19675'
13270,b'96045'
13271,b'05895'
13272,b'02805'
13273,b'20290'
13274,b'-9'
13275,b'17490'
13276,b'32905'
13277,b'96028'
13278,b'93400'
13279,b'-9'
13280,b'08222'
13281,b'-9'
13282,b'-9'
13283,b'-9'
13284,b'-9'
13285,b'28495'
13286,b'98036'
13287,b'00042'
13288,b'-9'
13289,b'-9'
13290,b'00042'
13291,b'92105'
13292,b'18640'
13293,b'97168'
13294,b'93179'
13295,b'-9'
13296,b'94117'
13297,b'-9'
13298,b'-9'
13299,b'96045'
13300,b'-9'
13301,b'-9'
13302,b'00002'
13303,b'93187'
13304,b'-9'
13305,b'93179'
13306,b'02805'
13307,b'-9'
13308,b'30880'
13309,b'-9'
13310,b'23755'
13311,b'-9'
13312,b'-9'
13313,b'-9'
13314,b'-9'
13315,b'20285'
13316,b'-9'
13317,b'20285'
13318,b'93179'
13319,b'01630'
13320,b'16475'
13321,b'24653'
13322,b'-9'
13323,b'-9'
13324,b'17165'
13325,b'-9'
13326,b'15395'
13327,b'02042'
13328,b'-9'
13329,b'-9'
13330,b'-9'
13331,b'42800'
13332,b'91061'
13333,b'-9'
13334,b'-9'
13335,b'25365'
13336,b'16475'
13337,b'61295'
13338,b'-9'
13339,b'-9'
13340,b'00048'
13341,b'25365'
13342,b'25825'
13343,b'61295'
13344,b'-9'
13345,b'-9'
13346,b'00002'
13347,b'-9'
13348,b'-9'
13349,b'14955'
13350,b'96041'
13351,b'01630'
13352,b'-9'
13353,b'18555'
13354,b'-9'
13355,b'-9'
13356,b'09600'
13357,b'-9'
13358,b'99033'
13359,b'-9'
13360,b'-9'
13361,b'23755'
13362,b'-9'
13363,b'-9'
13364,b'28800'
13365,b'-9'
13366,b'-9'
13367,b'-9'
13368,b'28800'
13369,b'61295'
13370,b'61295'
13371,b'-9'
13372,b'-9'
13373,b'24885'
13374,b'-9'
13375,b'93179'
13376,b'-9'
13377,b'-9'
13378,b'98036'
13379,b'08585'
13380,b'-9'
13381,b'09600'
13382,b'33843'
13383,b'08447'
13384,b'02042'
13385,b'-9'
13386,b'-9'
13387,b'-9'
13388,b'60775'
13389,b'95050'
13390,b'-9'
13391,b'01630'
13392,b'-9'
13393,b'24890'
13394,b'-9'
13395,b'-9'
13396,b'-9'
13397,b'-9'
13398,b'-9'
13399,b'14930'
13400,b'29840'
13401,b'-9'
13402,b'92105'
13403,b'93187'
13404,b'99133'
13405,b'-9'
13406,b'-9'
13407,b'-9'
13408,b'35165'
13409,b'24890'
13410,b'-9'
13411,b'03905'
13412,b'-9'
13413,b'-9'
13414,b'42800'
13415,b'02940'
13416,b'89020'
13417,b'-9'
13418,b'20290'
13419,b'-9'
13420,b'-9'
13421,b'98043'
13422,b'-9'
13423,b'92105'
13424,b'06920'
13425,b'-9'
13426,b'00004'
13427,b'-9'
13428,b'-9'
13429,b'-9'
13430,b'93214'
13431,b'98036'
13432,b'11540'
13433,b'42800'
13434,b'93237'
13435,b'24890'
13436,b'92141'
13437,b'98036'
13438,b'97045'
13439,b'96041'
13440,b'00048'
13441,b'92105'
13442,b'-9'
13443,b'93220'
13444,b'-9'
13445,b'91062'
13446,b'-9'
13447,b'10181'
13448,b'-9'
13449,b'03430'
13450,b'-9'
13451,b'-9'
13452,b'-9'
13453,b'92105'
13454,b'-9'
13455,b'92140'
13456,b'26255'
13457,b'-9'
13458,b'00280'
13459,b'93090'
13460,b'10355'
13461,b'-9'
13462,b'00260'
13463,b'06920'
13464,b'-9'
13465,b'-9'
13466,b'-9'
13467,b'97174'
13468,b'92141'
13469,b'97045'
13470,b'-9'
13471,b'93090'
13472,b'98036'
13473,b'24885'
13474,b'-9'
13475,b'42800'
13476,b'03905'
13477,b'92141'
13478,b'00002'
13479,b'-9'
13480,b'-9'
13481,b'01630'
13482,b'-9'
13483,b'-9'
13484,b'-9'
13485,b'32905'
13486,b'-9'
13487,b'-9'
13488,b'-9'
13489,b'98036'
13490,b'08202'
13491,b'00002'
13492,b'92141'
13493,b'-9'
13494,b'41780'
13495,b'-9'
13496,b'21160'
13497,b'-9'
13498,b'-9'
13499,b'28455'
13500,b'12046'
13501,b'-9'
13502,b'-9'
13503,b'15395'
13504,b'-9'
13505,b'-9'
13506,b'24890'
13507,b'60115'
13508,b'00002'
13509,b'-9'
13510,b'96041'
13511,b'00002'
13512,b'00002'
13513,b'19650'
13514,b'21160'
13515,b'01630'
13516,b'25810'
13517,b'-9'
13518,b'-9'
13519,b'-9'
13520,b'-9'
13521,b'-9'
13522,b'-9'
13523,b'95122'
13524,b'01630'
13525,b'-9'
13526,b'92141'
13527,b'-9'
13528,b'-9'
13529,b'19650'
13530,b'-9'
13531,b'-9'
13532,b'-9'
13533,b'-9'
13534,b'91084'
13535,b'09600'
13536,b'-9'
13537,b'-9'
13538,b'00002'
13539,b'-9'
13540,b'04120'
13541,b'01017'
13542,b'08202'
13543,b'06839'
13544,b'12635'
13545,b'98036'
13546,b'17485'
13547,b'22315'
13548,b'-9'
13549,b'-9'
13550,b'19675'
13551,b'42800'
13552,b'00002'
13553,b'04000'
13554,b'-9'
13555,b'-9'
13556,b'92141'
13557,b'19650'
13558,b'42800'
13559,b'98036'
13560,b'99133'
13561,b'97126'
13562,b'92141'
13563,b'16475'
13564,b'-9'
13565,b'15395'
13566,b'98036'
13567,b'-9'
13568,b'-9'
13569,b'-9'
13570,b'93396'
13571,b'-9'
13572,b'95050'
13573,b'-9'
13574,b'00002'
13575,b'02805'
13576,b'00260'
13577,b'01017'
13578,b'10244'
13579,b'17485'
13580,b'89020'
13581,b'92105'
13582,b'96041'
13583,b'-9'
13584,b'-9'
13585,b'13015'
13586,b'19180'
13587,b'19675'
13588,b'-9'
13589,b'-9'
13590,b'-9'
13591,b'14840'
13592,b'-9'
13593,b'17375'
13594,b'-9'
13595,b'-9'
13596,b'10231'
13597,b'02128'
13598,b'-9'
13599,b'23715'
13600,b'12635'
13601,b'42800'
13602,b'98036'
13603,b'00341'
13604,b'89039'
13605,b'92105'
13606,b'09600'
13607,b'08585'
13608,b'16975'
13609,b'03410'
13610,b'12046'
13611,b'93179'
13612,b'99127'
13613,b'99133'
13614,b'28800'
13615,b'-9'
13616,b'12635'
13617,b'-9'
13618,b'-9'
13619,b'93214'
13620,b'-9'
13621,b'00341'
13622,b'-9'
13623,b'24890'
13624,b'-9'
13625,b'-9'
13626,b'12585'
13627,b'-9'
13628,b'03423'
13629,b'-9'
13630,b'-9'
13631,b'19675'
13632,b'-9'
13633,b'99133'
13634,b'92105'
13635,b'-9'
13636,b'17885'
13637,b'-9'
13638,b'92105'
13639,b'26785'
13640,b'-9'
13641,b'98036'
13642,b'03430'
13643,b'98036'
13644,b'20270'
13645,b'-9'
13646,b'-9'
13647,b'03905'
13648,b'61295'
13649,b'60775'
13650,b'-9'
13651,b'07412'
13652,b'00341'
13653,b'-9'
13654,b'-9'
13655,b'92161'
13656,b'89066'
13657,b'23755'
13658,b'60115'
13659,b'61295'
13660,b'04000'
13661,b'-9'
13662,b'16475'
13663,b'21160'
13664,b'19650'
13665,b'16975'
13666,b'-9'
13667,b'06985'
13668,b'-9'
13669,b'19650'
13670,b'93179'
13671,b'19675'
13672,b'92105'
13673,b'92105'
13674,b'92105'
13675,b'-9'
13676,b'93214'
13677,b'-9'
13678,b'92105'
13679,b'32855'
13680,b'-9'
13681,b'15680'
13682,b'-9'
13683,b'00042'
13684,b'-9'
13685,b'99080'
13686,b'01055'
13687,b'24890'
13688,b'-9'
13689,b'07616'
13690,b'-9'
13691,b'92105'
13692,b'-9'
13693,b'-9'
13694,b'24890'
13695,b'-9'
13696,b'19675'
13697,b'-9'
13698,b'-9'
13699,b'-9'
13700,b'-9'
13701,b'-9'
13702,b'32855'
13703,b'16975'
13704,b'-9'
13705,b'-9'
13706,b'30880'
13707,b'98036'
13708,b'92161'
13709,b'14930'
13710,b'15005'
13711,b'-9'
13712,b'93404'
13713,b'89039'
13714,b'02805'
13715,b'93220'
13716,b'-9'
13717,b'24653'
13718,b'-9'
13719,b'91039'
13720,b'07406'
13721,b'00260'
13722,b'93224'
13723,b'99074'
13724,b'12062'
13725,b'41780'
13726,b'91003'
13727,b'93214'
13728,b'01047'
13729,b'92141'
13730,b'-9'
13731,b'-9'
13732,b'-9'
13733,b'01017'
13734,b'-9'
13735,b'-9'
13736,b'89039'
13737,b'00048'
13738,b'26785'
13739,b'-9'
13740,b'03438'
13741,b'09455'
13742,b'15005'
13743,b'14119'
13744,b'00260'
13745,b'89039'
13746,b'01017'
13747,b'91069'
13748,b'96174'
13749,b'12635'
13750,b'02805'
13751,b'17485'
13752,b'08149'
13753,b'02805'
13754,b'94011'
13755,b'-9'
13756,b'93257'
13757,b'26785'
13758,b'21160'
13759,b'05415'
13760,b'03430'
13761,b'12034'
13762,b'08149'
13763,b'-9'
13764,b'-9'
13765,b'96041'
13766,b'00260'
13767,b'-9'
13768,b'-9'
13769,b'02805'
13770,b'92141'
13771,b'09614'
13772,b'17888'
13773,b'17888'
13774,b'97047'
13775,b'26785'
13776,b'-9'
13777,b'01630'
13778,b'-9'
13779,b'09850'
13780,b'22065'
13781,b'95016'
13782,b'03430'
13783,b'14930'
13784,b'91061'
13785,b'02805'
13786,b'08032'
13787,b'02209'
13788,b'01630'
13789,b'12034'
13790,b'93220'
13791,b'93220'
13792,b'-9'
13793,b'18760'
13794,b'94011'
13795,b'03006'
13796,b'-9'
13797,b'-9'
13798,b'-9'
13799,b'19650'
13800,b'-9'
13801,b'-9'
13802,b'-9'
13803,b'02900'
13804,b'-9'
13805,b'19180'
13806,b'06839'
13807,b'-9'
13808,b'13118'
13809,b'06138'
13810,b'89039'
13811,b'-9'
13812,b'92141'
13813,b'-9'
13814,b'09600'
13815,b'00042'
13816,b'17485'
13817,b'19675'
13818,b'-9'
13819,b'24885'
13820,b'09600'
13821,b'99133'
13822,b'15600'
13823,b'92141'
13824,b'13118'
13825,b'92161'
13826,b'-9'
13827,b'-9'
13828,b'95050'
13829,b'92105'
13830,b'24890'
13831,b'-9'
13832,b'28495'
13833,b'-9'
13834,b'-9'
13835,b'-9'
13836,b'06121'
13837,b'17485'
13838,b'-9'
13839,b'-9'
13840,b'-9'
13841,b'28495'
13842,b'92105'
13843,b'-9'
